dataset,event,date,latitude,longitude,actor_tax,event_tax,prec_tax,event_name
sigact,487,06-06-2009,32.12202454,63.29682922,Taliban,2,1,Violence ged
sigact,488,06-06-2009,33.39299774,68.31111145,Taliban,1,1,Violence ged
ged,393,06-06-2009,32.5,62.5,Taleban,1,4,Violence sig
ged,394,06-06-2009,31.640454,65.397591,Government of Afghanistan,1,3,Violence sig
ged,397,06-06-2009,31,64,Government of Afghanistan,1,4,Violence sig
ged,398,06-06-2009,31,65.75,Government of Afghanistan,1,4,Violence sig
sigact,489,06-06-2009,33.45604706,69.99505615,Taliban,2,1,Violence ged
sigact,490,06-06-2009,32.3300209,66.67121887,Taliban,1,1,Violence ged
ged,400,06-06-2009,30.852922,64.131675,Government of Afghanistan,1,3,Violence sig
ged,401,06-06-2009,32.612577,66.688212,Government of Afghanistan,1,3,Violence sig
ged,402,06-06-2009,32.25,67.25,Government of Afghanistan,1,4,Violence sig
gtd,201,06-06-2009,33.465833,70.091111,Unknown,3,1,Violence gtd
sigact,491,06-06-2009,31.8204174,64.56691742,Taliban,2,1,Violence ged
sigact,492,06-06-2009,31.63581467,64.5406189,Taliban,2,1,Violence ged
sigact,493,06-06-2009,33.50413895,69.36856842,Taliban,1,1,Violence ged
sigact,494,06-06-2009,34.22843933,68.81976318,Taliban,2,1,Violence ged
sigact,495,06-06-2009,33.42105103,70.09280396,Taliban,2,1,Violence ged
sigact,496,06-06-2009,32.16226959,63.42104721,Taliban,2,1,Violence ged
sigact,497,06-06-2009,31.61940193,65.73561859,Taliban,2,1,Violence ged
sigact,498,06-06-2009,34.88017654,69.63620758,Taliban,1,1,Violence ged
sigact,499,06-06-2009,34.46035004,68.70562744,Taliban,1,1,Violence ged
sigact,500,06-06-2009,33.1576004,69.3045578,Taliban,1,1,Violence ged
sigact,501,06-06-2009,33.36696625,69.43875885,Taliban,1,1,Violence ged
ged,406,06-06-2009,32.416667,68.75,Taleban,1,4,Violence sig
ged,409,06-06-2009,31.669497,65.63369,Government of Afghanistan,1,2,Violence sig
ged,410,06-06-2009,31.6469,65.6074,Government of Afghanistan,1,1,Violence sig
ged,411,06-06-2009,31.5819,64.99308,Government of Afghanistan,1,3,Violence sig
ged,412,06-06-2009,31.666094,65.615799,Government of Afghanistan,1,1,Violence sig
ged,413,06-06-2009,31.756763,65.647486,Government of Afghanistan,1,3,Violence sig
sigact,502,06-06-2009,31.8205471,64.55635834,Taliban,1,1,Violence ged
sigact,503,06-06-2009,32.79402542,62.67425919,Taliban,1,1,Violence ged
sigact,504,06-06-2009,34.07157898,69.02840424,Taliban,1,1,Violence ged
ged,414,06-06-2009,34,69.25,Taleban,1,4,Violence sig
ged,415,06-06-2009,32.5,62.5,Taleban,1,4,Violence sig
ged,416,06-06-2009,32.080455,66.007358,Government of Afghanistan,1,3,Violence sig
sigact,505,06-06-2009,31.81858826,64.56900024,Taliban,2,1,Violence ged
sigact,506,06-06-2009,31.87579346,64.74755859,Taliban,2,1,Violence ged
sigact,507,06-06-2009,33.40486145,69.99066162,Taliban,2,1,Violence ged
sigact,508,06-06-2009,32.26039124,62.94266891,Taliban,2,1,Violence ged
sigact,509,06-06-2009,32.62037277,68.21617126,Taliban,2,1,Violence ged
sigact,510,06-06-2009,33.1000824,69.25045776,Taliban,1,1,Violence ged
sigact,511,06-06-2009,32.71579742,68.29573822,Taliban,1,1,Violence ged
sigact,512,06-06-2009,34.45212555,68.79283905,Taliban,1,1,Violence ged
sigact,513,06-06-2009,34.72520828,71.05870056,Taliban,1,1,Violence ged
sigact,514,06-06-2009,33.33774948,69.95832062,Taliban,1,1,Violence ged
ged,418,06-06-2009,32.5,62.5,Taleban,1,4,Violence sig
ged,419,06-06-2009,33.383334,69.883334,Taleban,1,4,Violence sig
ged,422,06-06-2009,33.158342,69.327506,Government of Afghanistan,1,2,Violence sig
ged,423,06-06-2009,32.97518,69.192429,Government of Afghanistan,1,3,Violence sig
sigact,515,06-06-2009,31.59832764,65.48739624,Taliban,2,1,Violence ged
sigact,516,06-06-2009,32.00544739,67.11036682,Taliban,2,1,Violence ged
sigact,517,06-06-2009,31.81682396,64.56580353,Taliban,2,1,Violence ged
sigact,518,06-06-2009,33.33774948,69.95832062,Taliban,1,1,Violence ged
sigact,519,06-06-2009,34.85281372,71.13514709,Taliban,1,1,Violence ged
ged,427,06-06-2009,31.625941,63.861445,Government of Afghanistan,1,3,Violence sig
ged,428,06-06-2009,32.25,67.25,Taleban,1,4,Violence sig
sigact,520,06-06-2009,32.75036621,62.60010147,Taliban,1,1,Violence ged
sigact,521,06-06-2009,31.74892807,65.03018188,Taliban,1,1,Violence ged
sigact,522,06-06-2009,33.07137299,69.03321075,Taliban,1,1,Violence ged
ged,430,06-06-2009,35.3,70.833333,Government of Afghanistan,1,4,Violence sig
ged,431,06-06-2009,32.120374,64.994325,Government of Afghanistan,1,3,Violence sig
sigact,523,06-06-2009,33.50082779,69.93232727,Taliban,2,1,Violence ged
sigact,524,06-06-2009,33.36006927,62.34003448,Taliban,2,1,Violence ged
sigact,525,06-06-2009,33.68973541,69.3765564,Taliban,1,1,Violence ged
sigact,526,06-06-2009,34.96242142,71.07381439,ISAF,3,1,Violence ged
ged,433,06-06-2009,30.15106,63.879346,Government of Afghanistan,1,3,Violence sig
ged,435,06-06-2009,32.079122,65.989895,Government of Afghanistan,1,5,Violence sig
sigact,527,06-06-2009,34.26655197,70.23396301,Taliban,2,1,Violence ged
sigact,528,06-06-2009,31.98875427,64.82862854,Taliban,2,1,Violence ged
sigact,529,06-06-2009,33.86097717,68.62761688,Taliban,1,1,Violence ged
ged,437,06-06-2009,30.15106,63.879346,Government of Afghanistan,1,3,Violence sig
ged,442,06-06-2009,32.7887,69.0893,Government of Afghanistan,1,1,Violence sig
ged,443,06-06-2009,32.5127,68.8556,Government of Afghanistan,1,1,Violence sig
sigact,530,06-06-2009,32.40335464,64.47271729,Taliban,2,1,Violence ged
sigact,531,06-06-2009,32.76204681,69.33982086,Taliban,1,1,Violence ged
ged,446,06-06-2009,31.5819,64.99308,Government of Afghanistan,1,3,Violence sig
ged,447,06-06-2009,32.25,67.25,Government of Afghanistan,1,4,Violence sig
sigact,532,06-06-2009,32.94522476,62.19764328,Taliban,1,1,Violence ged
sigact,533,06-06-2009,32.93188858,62.22878265,Taliban,1,1,Violence ged
sigact,534,06-06-2009,32.09801483,67.64771271,Taliban,2,1,Violence ged
sigact,535,06-06-2009,33.99811935,68.83260345,Taliban,2,1,Violence ged
sigact,536,06-06-2009,34.87596893,70.90841675,ISAF,3,1,Violence ged
ged,451,06-06-2009,32.997793,66.690348,Government of Afghanistan,1,3,Violence sig
ged,452,06-06-2009,31.507982,62.700962,Government of Afghanistan,1,1,Violence sig
ged,453,06-06-2009,35.3,70.833333,Government of Afghanistan,1,4,Violence sig
sigact,537,06-06-2009,32.91791153,66.66770172,Taliban,1,1,Violence ged
sigact,538,06-06-2009,32.18937683,65.51045227,Taliban,2,1,Violence ged
sigact,539,06-06-2009,33.98497772,68.85491943,Taliban,1,1,Violence ged
sigact,540,06-06-2009,35.01386642,71.36177063,Taliban,1,1,Violence ged
sigact,541,06-06-2009,34.85281372,71.13514709,Taliban,1,1,Violence ged
ged,455,06-06-2009,34.95,71.133333,Taleban,1,4,Violence sig
ged,456,06-06-2009,32.997793,66.690348,Government of Afghanistan,1,3,Violence sig
sigact,542,06-06-2009,34.88648987,69.63603973,Taliban,1,1,Violence ged
sigact,543,06-06-2009,31.5656147,64.36772919,Taliban,2,1,Violence ged
sigact,544,06-06-2009,31.03972626,66.35966492,Taliban,2,1,Violence ged
sigact,545,06-06-2009,36.34492111,64.60357666,Taliban,1,1,Violence ged
sigact,546,06-06-2009,31.56023598,64.36448669,Taliban,1,1,Violence ged
sigact,547,06-06-2009,34.92456436,71.02536011,ISAF,3,1,Violence ged
sigact,548,06-06-2009,34.45849991,68.76646423,ISAF,3,1,Violence ged
sigact,549,06-06-2009,31.71802521,61.62792969,Taliban,1,1,Violence ged
sigact,550,06-06-2009,31.18753433,66.10381317,Taliban,2,1,Violence ged
sigact,551,06-06-2009,32.39160538,64.47464752,Taliban,2,1,Violence ged
sigact,552,06-06-2009,34.17546082,69.64671326,Taliban,1,1,Violence ged
sigact,553,06-06-2009,34.44638824,68.80361938,Taliban,1,1,Violence ged
sigact,554,06-06-2009,34.35911179,68.73268127,Taliban,1,1,Violence ged
sigact,555,06-06-2009,32.41922379,68.34633636,Taliban,1,1,Violence ged
ged,462,06-06-2009,33.666667,69.33333,Taleban,1,4,Violence sig
ged,463,06-06-2009,34.25,68,Government of Afghanistan,1,4,Violence sig
ged,465,06-06-2009,31.749897,62.940045,Government of Afghanistan,1,3,Violence sig
sigact,556,06-06-2009,33.4204483,69.03979492,Taliban,2,1,Violence ged
sigact,557,06-06-2009,32.93753052,66.60837555,Taliban,1,1,Violence ged
sigact,558,06-06-2009,33.16170883,69.67971039,ISAF,3,1,Violence ged
ged,467,06-06-2009,31,64,Government of Afghanistan,1,4,Violence sig
ged,470,06-06-2009,31.749897,62.940045,Government of Afghanistan,1,3,Violence sig
sigact,559,06-06-2009,31.52887154,65.44132996,Taliban,2,1,Violence ged
sigact,560,06-06-2009,31.62587929,64.54151154,Taliban,2,1,Violence ged
sigact,561,06-06-2009,35.66172028,69.39221954,Taliban,1,1,Violence ged
sigact,562,06-06-2009,34.44566727,68.80340576,Taliban,1,1,Violence ged
sigact,563,06-06-2009,36.80892181,66.37128448,Taliban,1,1,Violence ged
ged,473,06-06-2009,32.6286,66.794,Government of Afghanistan,1,1,Violence sig
sigact,564,06-06-2009,31.11486244,66.29154968,Taliban,2,1,Violence ged
sigact,565,06-06-2009,32.63810349,69.26760101,Taliban,2,1,Violence ged
sigact,566,06-06-2009,33.89035416,68.94592285,Taliban,2,1,Violence ged
sigact,567,06-06-2009,33.05493927,69.05754089,Taliban,1,1,Violence ged
sigact,568,06-06-2009,34.79935455,71.27420807,Taliban,1,1,Violence ged
sigact,569,06-06-2009,31.76865196,64.96304321,ISAF,3,1,Violence ged
ged,478,06-06-2009,34,69.25,Taleban,1,4,Violence sig
ged,480,06-06-2009,35.178889,63.090612,Government of Afghanistan,1,3,Violence sig
sigact,570,06-06-2009,32.21136856,67.06887817,Taliban,2,1,Violence ged
sigact,571,06-06-2009,33.35642242,69.14155579,Taliban,2,1,Violence ged
sigact,572,06-06-2009,33.49393845,68.62569427,Taliban,1,1,Violence ged
sigact,573,06-06-2009,32.51009369,63.22357178,Taliban,1,1,Violence ged
sigact,574,06-06-2009,33.69312668,68.22636414,Taliban,2,1,Violence ged
ged,484,06-06-2009,34.25,68,Taleban,1,4,Violence sig
ged,485,06-06-2009,33.33333,67.75,Government of Afghanistan,1,4,Violence sig
ged,488,06-06-2010,32.350174,64.772322,Government of Afghanistan,1,2,Violence sig
sigact,575,06-06-2010,33.67260742,68.68824768,Taliban,2,1,Violence ged
sigact,576,06-06-2010,31.48994255,65.35295868,Taliban,2,1,Violence ged
ged,489,06-06-2010,31.270823,64.091336,Government of Afghanistan,1,3,Violence sig
ged,490,06-06-2010,31.735932,64.36725,Government of Afghanistan,1,2,Violence sig
sigact,577,06-06-2010,33.4814682,70.08388519,Taliban,2,1,Violence ged
sigact,578,06-06-2010,36.69901276,68.8119278,Taliban,2,1,Violence ged
sigact,579,06-06-2010,33.69129181,69.01607513,Taliban,2,1,Violence ged
sigact,580,06-06-2010,32.63774872,65.92177582,Taliban,2,1,Violence ged
ged,491,06-06-2010,31.072875,65.158015,Taleban,1,3,Violence sig
sigact,581,06-06-2010,31.59746742,65.48526764,Taliban,2,1,Violence ged
sigact,582,06-06-2010,34.52786636,69.16671753,Taliban,2,1,Violence ged
sigact,583,06-06-2010,33.4045372,69.38069916,Taliban,2,1,Violence ged
sigact,584,06-06-2010,32.9875412,67.9995575,Taliban,1,1,Violence ged
sigact,585,06-06-2010,32.93541336,68.64424896,Taliban,1,1,Violence ged
sigact,586,06-06-2010,34.44566727,68.80340576,ISAF,3,1,Violence ged
sigact,587,06-06-2010,34.73339462,70.88744354,Taliban,2,1,Violence ged
sigact,588,06-06-2010,34.88246918,69.64651489,Taliban,1,1,Violence ged
sigact,589,06-06-2010,33.70053864,68.67735291,Taliban,2,1,Violence ged
ged,499,06-06-2010,32.945127,67.783463,Government of Afghanistan,1,3,Violence sig
ged,500,06-06-2010,32.83333,66,Taleban,1,4,Violence sig
ged,501,06-06-2010,32.236388,62.857286,Taleban,1,5,Violence sig
gtd,228,06-06-2009,32.375081,62.115759,Taliban,2,1,Violence gtd
sigact,590,06-06-2009,35.73421097,63.84706116,Taliban,1,1,Violence ged
sigact,591,06-06-2009,34.44485474,68.80297089,Taliban,1,1,Violence ged
ged,502,06-06-2009,31,65.75,Government of Afghanistan,1,4,Violence sig
ged,504,06-06-2009,34,69.25,Government of Afghanistan,1,4,Violence sig
ged,505,06-06-2009,32.416667,68.75,Taleban,1,4,Violence sig
gtd,229,06-06-2009,30.96,61.86,Unknown,6,1,Violence gtd
sigact,592,06-06-2009,32.68467331,68.2828598,Taliban,2,1,Violence ged
sigact,593,06-06-2009,34.43997192,68.81088257,Taliban,1,1,Violence ged
sigact,594,06-06-2009,34.95788956,69.61177063,Taliban,1,1,Violence ged
sigact,595,06-06-2009,34.44566727,68.80340576,ISAF,3,1,Violence ged
ged,506,06-06-2009,33.666667,69.33333,Taleban,1,4,Violence sig
sigact,596,06-06-2009,31.44362831,64.10813904,Taliban,2,1,Violence ged
sigact,597,06-06-2009,32.24937439,65.03805542,Taliban,1,1,Violence ged
sigact,598,06-06-2009,36.3574028,68.85955811,Taliban,2,1,Violence ged
sigact,599,06-06-2009,33.62205887,68.41570282,Taliban,2,1,Violence ged
ged,510,06-06-2009,32.468709,64.47606,Government of Afghanistan,1,3,Violence sig
ged,512,06-06-2009,32.120374,64.994325,Government of Afghanistan,1,3,Violence sig
sigact,600,06-06-2009,32.62521362,65.45467377,Taliban,2,1,Violence ged
sigact,601,06-06-2009,33.62165451,68.41577911,Taliban,2,1,Violence ged
sigact,602,06-06-2009,35.05212021,70.90773773,Taliban,1,1,Violence ged
sigact,603,06-06-2009,32.68231964,68.98175812,Taliban,1,1,Violence ged
sigact,604,06-06-2009,32.61310959,68.92325592,Taliban,1,1,Violence ged
sigact,605,14-07-2008,33.11912155,68.3212204,Taliban,1,1,Violence ged
sigact,606,14-07-2008,34.2846489,68.83691406,Taliban,1,1,Violence ged
sigact,607,15-07-2008,32.6922226,65.90542603,Taliban,2,1,Violence ged
sigact,608,15-07-2008,31.81187439,64.52768707,Taliban,2,1,Violence ged
sigact,609,15-07-2008,33.06877518,62.52872086,Taliban,2,1,Violence ged
sigact,610,15-07-2008,32.62584686,62.54695129,Taliban,2,1,Violence ged
sigact,611,15-07-2008,34.9537468,69.60337067,Taliban,1,1,Violence ged
sigact,612,15-07-2008,33.40734482,69.37651825,ISAF,3,1,Violence ged
sigact,613,15-07-2008,32.2874527,63.06053543,ISAF,3,1,Violence ged
sigact,614,15-07-2008,34.44566727,68.80340576,ISAF,3,1,Violence ged
ged,520,15-07-2008,32.080455,66.007358,Government of Afghanistan,1,3,Violence sig
ged,522,15-07-2008,32.005213,65.500902,Government of Afghanistan,1,3,Violence sig
ged,523,15-07-2008,31.9983,66.736,Government of Afghanistan,1,1,Violence sig
sigact,615,16-07-2008,31.57233238,65.38452148,Taliban,2,1,Violence ged
sigact,616,16-07-2008,32.00208282,64.81134796,Taliban,1,1,Violence ged
sigact,617,16-07-2009,33.18592834,62.17829514,Taliban,1,1,Violence ged
ged,525,16-07-2009,32.416667,68.75,Government of Afghanistan,1,4,Violence sig
sigact,618,16-07-2009,33.1161232,68.04275513,Taliban,2,1,Violence ged
sigact,619,16-07-2009,36.81707001,70.1059494,Taliban,1,1,Violence ged
sigact,620,16-07-2009,36.81707001,70.1059494,Taliban,1,1,Violence ged
sigact,621,16-07-2009,33.37537384,69.46765137,ISAF,3,1,Violence ged
ged,529,16-07-2009,33.244188,62.359647,Government of Afghanistan,1,1,Violence sig
ged,530,16-07-2009,33.240272,62.217169,Government of Afghanistan,1,1,Violence sig
sigact,622,16-07-2009,33.45561981,69.05272675,Taliban,1,1,Violence ged
sigact,623,16-07-2009,31.48547363,65.35074615,Taliban,2,1,Violence ged
ged,534,16-07-2009,32.154186,66.989135,Taleban,1,5,Violence sig
ged,535,16-07-2009,33.666667,69.33333,Taleban,1,4,Violence sig
ged,536,16-07-2009,33.33333,67.75,Taleban,1,4,Violence sig
sigact,624,16-07-2009,31.56918144,65.26013947,Taliban,2,1,Violence ged
sigact,625,16-07-2009,32.42394638,68.36837006,Taliban,2,1,Violence ged
sigact,626,16-07-2009,31.55841064,65.84441376,Taliban,2,1,Violence ged
sigact,627,16-07-2009,33.27684402,69.9126358,Taliban,1,1,Violence ged
ged,540,16-07-2009,31.829363,64.608526,Government of Afghanistan,1,3,Violence sig
ged,541,16-07-2009,32.25,67.25,Taleban,1,4,Violence sig
sigact,628,16-07-2009,34.36729813,68.80423737,Taliban,1,1,Violence ged
sigact,629,16-07-2009,33.50726318,67.18799591,Taliban,1,1,Violence ged
sigact,630,16-07-2009,33.43927765,69.64515686,Taliban,1,1,Violence ged
sigact,631,16-07-2009,32.59373093,69.33886719,ISAF,3,1,Violence ged
ged,546,20-07-2008,33.383334,69.883334,Taleban,1,4,Violence sig
ged,548,20-07-2008,31,64,Taleban,1,4,Violence sig
ged,552,20-07-2008,33.383334,69.883334,Taleban,1,4,Violence sig
ged,553,20-07-2008,32.350174,64.772322,Government of Afghanistan,1,2,Violence sig
sigact,632,21-07-2008,32.41600418,64.47079468,Taliban,2,1,Violence ged
sigact,633,21-07-2008,32.12183762,66.07042694,Taliban,1,1,Violence ged
sigact,634,21-07-2008,34.854496,69.64979553,Taliban,2,1,Violence ged
sigact,635,21-07-2008,31.89529037,66.52578735,Taliban,1,1,Violence ged
sigact,636,21-07-2008,32.23243713,62.99681473,Taliban,2,1,Violence ged
sigact,637,21-07-2008,32.27423477,64.7647171,Taliban,2,1,Violence ged
sigact,638,21-07-2008,34.93666077,69.62963867,Taliban,1,1,Violence ged
ged,554,21-07-2008,32.25,67.25,Taleban,1,4,Violence sig
ged,558,21-07-2008,32.771851,62.753066,Taleban,1,3,Violence sig
ged,559,21-07-2008,31.447533,67.253177,Government of Afghanistan,1,3,Violence sig
ged,560,21-07-2008,32.080455,66.007358,Government of Afghanistan,1,3,Violence sig
ged,561,21-07-2008,33.383334,69.883334,Taleban,1,4,Violence sig
sigact,639,22-07-2008,34.50262833,69.15686035,Taliban,2,1,Violence ged
sigact,640,22-07-2008,32.91319275,69.28660583,Taliban,1,1,Violence ged
sigact,641,22-07-2008,33.20148468,69.71273804,Taliban,2,1,Violence ged
ged,562,22-07-2008,33.929385,68.659797,Government of Afghanistan,1,3,Violence sig
ged,565,22-07-2008,31,64,Government of Afghanistan,1,4,Violence sig
gtd,252,22-07-2008,33.358508,69.859741,Unknown,3,4,Violence gtd
sigact,642,23-07-2008,32.51723099,62.27599716,Taliban,1,1,Violence ged
sigact,643,23-07-2008,34.29788971,70.37278748,Taliban,2,1,Violence ged
sigact,644,23-07-2008,33.11633301,68.80812836,Taliban,2,1,Violence ged
sigact,645,23-07-2008,33.51555634,67.19649506,ISAF,3,1,Violence ged
ged,567,23-07-2008,32.6178,63.6676,Taleban,1,2,Violence sig
ged,568,23-07-2008,33.516229,67.114352,Government of Afghanistan,1,3,Violence sig
ged,569,23-07-2008,32.83333,66,Government of Afghanistan,1,4,Violence sig
sigact,646,24-07-2008,31.55917931,65.41262817,Taliban,2,1,Violence ged
sigact,647,24-07-2008,33.69139862,69.36685181,Taliban,2,1,Violence ged
sigact,648,24-07-2008,33.36778259,69.40812683,Taliban,1,1,Violence ged
sigact,649,24-07-2008,34.83911133,69.65022278,Taliban,1,1,Violence ged
ged,571,24-07-2008,32.259197,67.3629,Government of Afghanistan,1,1,Violence sig
sigact,650,25-07-2010,31.94344139,64.74777985,Taliban,2,1,Violence ged
sigact,651,25-07-2010,33.50904846,69.91841888,Taliban,2,1,Violence ged
ged,573,25-07-2010,31,64,Taleban,1,4,Violence sig
ged,574,25-07-2010,31.829363,64.608526,Government of Afghanistan,1,3,Violence sig
ged,575,25-07-2010,33.516229,67.114352,Government of Afghanistan,1,3,Violence sig
ged,577,25-07-2010,36.790547,69.913569,Government of Afghanistan,1,3,Violence sig
sigact,652,25-07-2010,33.0140686,69.48297119,Taliban,2,1,Violence ged
sigact,653,25-07-2010,33.96251297,68.9675293,Taliban,1,1,Violence ged
sigact,654,25-07-2010,33.22914505,69.51784515,Taliban,1,1,Violence ged
sigact,655,25-07-2010,33.27988815,69.25843048,ISAF,3,1,Violence ged
ged,579,25-07-2010,33.372715,69.406475,Government of Afghanistan,1,3,Violence sig
sigact,656,25-07-2010,33.50018692,70.00938416,Taliban,2,1,Violence ged
sigact,657,25-07-2010,33.49936676,70.00379181,Taliban,2,1,Violence ged
ged,580,25-07-2010,33.2025,69.5165,Government of Afghanistan,1,1,Violence sig
sigact,658,25-07-2010,31.64294815,65.00151062,Taliban,2,1,Violence ged
ged,581,25-07-2010,31.625941,63.861445,Taleban,1,3,Violence sig
ged,582,25-07-2010,32.683043,66.030379,Government of Afghanistan,1,2,Violence sig
ged,583,25-07-2010,31.908849,66.520153,Taleban,1,3,Violence sig
sigact,659,29-07-2008,34.53559113,70.28271484,Taliban,2,1,Violence ged
sigact,660,29-07-2008,33.43553925,68.53353882,Taliban,1,1,Violence ged
sigact,661,29-07-2008,32.88214111,67.85720062,Taliban,1,1,Violence ged
ged,584,29-07-2008,34,69.25,Taleban,1,4,Violence sig
ged,587,29-07-2008,33.1201,68.3362,Government of Afghanistan,1,1,Violence sig
sigact,662,30-07-2008,34.94458389,71.04117584,Taliban,2,1,Violence ged
ged,589,30-07-2008,33.305843,68.446963,Government of Afghanistan,1,3,Violence sig
gtd,263,30-07-2008,34.376111,62.243056,Taliban,6,1,Violence gtd
gtd,265,30-07-2008,37.181789,68.913158,Unknown,7,1,Violence gtd
sigact,663,31-07-2008,31.54020691,65.46163177,Taliban,2,1,Violence ged
sigact,664,31-07-2008,34.93103027,69.62006378,Taliban,1,1,Violence ged
sigact,665,01-08-2008,33.21166229,69.77548218,Taliban,2,1,Violence ged
sigact,666,01-08-2008,34.73067093,70.88847351,Taliban,2,1,Violence ged
ged,591,01-08-2008,32.5,62.5,Government of Afghanistan,1,4,Violence sig
ged,595,01-08-2008,32.920909,65.474153,Government of Afghanistan,1,3,Violence sig
ged,596,01-08-2008,33.383334,69.883334,Taleban,1,4,Violence sig
ged,598,01-08-2008,33.383334,69.883334,Government of Afghanistan,1,4,Violence sig
ged,599,01-08-2008,31.625941,63.861445,Taleban,1,3,Violence sig
ged,600,01-08-2008,32.043898,65.195661,Taleban,1,3,Violence sig
sigact,667,02-08-2008,32.11231995,63.18231964,Taliban,1,1,Violence ged
sigact,668,02-08-2008,33.52191544,69.33705902,Taliban,2,1,Violence ged
sigact,669,02-08-2008,31.55086136,65.40409088,Taliban,1,1,Violence ged
sigact,670,02-08-2008,33.55623245,69.87937927,Taliban,2,1,Violence ged
sigact,671,02-08-2009,35.42356491,71.3252182,Taliban,1,1,Violence ged
ged,601,02-08-2009,33.33333,67.75,Government of Afghanistan,1,4,Violence sig
ged,602,02-08-2009,31.00568,66.4002,Taleban,1,2,Violence sig
sigact,672,02-08-2009,34.49669647,69.32267761,Taliban,2,1,Violence ged
sigact,673,02-08-2009,33.46253204,69.97685242,Taliban,2,1,Violence ged
sigact,674,02-08-2009,34.44566727,68.80351257,Taliban,1,1,Violence ged
ged,603,02-08-2009,31.82004,64.570518,Taleban,1,1,Violence sig
ged,605,02-08-2009,31.625941,63.861445,Government of Afghanistan,1,3,Violence sig
ged,608,02-08-2009,35.273939,68.377712,Government of Afghanistan,1,3,Violence sig
sigact,675,02-08-2009,33.17760849,69.70793152,Taliban,2,1,Violence ged
sigact,676,02-08-2009,32.93235397,69.16687012,Taliban,2,1,Violence ged
ged,610,02-08-2009,32.92962,66.2608,Government of Afghanistan,1,3,Violence sig
ged,611,04-08-2008,31.072875,65.158015,Taleban,1,3,Violence sig
ged,612,04-08-2008,32.5,62.5,Taleban,1,4,Violence sig
ged,613,04-08-2008,32.62675,65.873313,Government of Afghanistan,1,1,Violence sig
ged,614,04-08-2008,32.920909,65.474153,Government of Afghanistan,1,3,Violence sig
ged,615,04-08-2008,30.987916,66.169753,Government of Afghanistan,1,3,Violence sig
gtd,274,04-08-2008,32.943021,69.179885,Unknown,3,1,Violence gtd
sigact,677,05-08-2008,34.3678627,68.81848145,Taliban,1,1,Violence ged
ged,617,05-08-2008,35,69.58333,Government of Afghanistan,1,4,Violence sig
sigact,678,06-08-2008,36.32310867,68.83177185,Taliban,2,1,Violence ged
sigact,679,06-08-2008,33.59093094,69.84438324,Taliban,1,1,Violence ged
ged,619,06-08-2008,31.625941,63.861445,Government of Afghanistan,1,3,Violence sig
ged,621,06-08-2008,35.462075,63.469625,Government of Afghanistan,1,3,Violence sig
ged,622,06-08-2008,32.48418,65.038714,Government of Afghanistan,1,3,Violence sig
sigact,680,07-08-2008,32.62278366,62.54347992,Taliban,1,1,Violence ged
sigact,681,07-08-2008,31.60770416,65.69207001,Taliban,2,1,Violence ged
sigact,682,07-08-2008,32.95979691,68.55683899,Taliban,1,1,Violence ged
ged,624,07-08-2008,33.33333,67.75,Government of Afghanistan,1,4,Violence sig
ged,625,07-08-2008,31.829363,64.608526,Government of Afghanistan,1,3,Violence sig
sigact,683,08-08-2008,33.09915924,68.28072357,Taliban,1,1,Violence ged
sigact,684,08-08-2008,35.27643967,63.02639008,Taliban,2,1,Violence ged
sigact,685,08-08-2008,33.10565186,68.97428131,Taliban,2,1,Violence ged
sigact,686,08-08-2008,30.34955215,66.176651,Taliban,2,1,Violence ged
sigact,687,08-08-2008,34.9855957,70.90307617,Taliban,1,1,Violence ged
ged,627,08-08-2008,32.5,62.5,Taleban,1,4,Violence sig
ged,629,08-08-2008,33.237591,69.012001,Taleban,1,1,Violence sig
ged,630,08-08-2008,32.771851,62.753066,Government of Afghanistan,1,3,Violence sig
sigact,688,09-08-2008,34.86943436,69.64221954,ISAF,3,1,Violence ged
sigact,689,10-08-2008,32.53954315,69.1999054,Taliban,1,1,Violence ged
sigact,690,10-08-2008,32.94664001,66.63877869,Taliban,1,1,Violence ged
ged,634,10-08-2008,32.997793,66.690348,Government of Afghanistan,1,3,Violence sig
sigact,691,11-08-2008,34.42602921,70.48876953,Taliban,1,1,Violence ged
sigact,692,11-08-2008,31.99416733,66.75065613,Taliban,1,1,Violence ged
sigact,693,11-08-2008,35.91524124,64.77327728,Taliban,2,1,Violence ged
sigact,694,11-08-2008,34.54297638,69.28553772,Taliban,2,1,Violence ged
sigact,695,11-08-2008,31.99416733,66.75065613,Taliban,1,1,Violence ged
sigact,696,11-08-2008,34.46108627,69.19706726,Taliban,2,1,Violence ged
sigact,697,11-08-2008,33.20563126,69.73621368,Taliban,2,1,Violence ged
sigact,698,11-08-2008,32.2218132,66.85580444,Taliban,1,1,Violence ged
sigact,699,11-08-2008,34.46108627,69.19706726,Taliban,2,1,Violence ged
ged,638,11-08-2008,32.25,67.25,Taleban,1,4,Violence sig
sigact,700,12-08-2008,33.86370087,68.62993622,Taliban,1,1,Violence ged
sigact,701,12-08-2008,32.01626587,64.82855988,Taliban,1,1,Violence ged
sigact,702,12-08-2008,31.4274807,64.09742737,Taliban,2,1,Violence ged
sigact,703,13-08-2008,32.36862946,66.17409515,Taliban,1,1,Violence ged
sigact,704,13-08-2008,33.33987427,68.81997681,Taliban,1,1,Violence ged
